TOID,geometry,prop_of_rec
osgb5000005124069818,"POLYGON ((384844 393258.5, 384843 393258.5, 384843 393259, 384842 393259, 384842 393259.5, 384841.891619101 393259.5, 384842.8811050822 393261.5, 384844 393261.5, 384844 393261, 384845.311396525 393261, 384844 393258.34933783836, 384844 393258.5))",0.5612248603000797
osgb5000005124069818,"POLYGON ((384843 393259, 384842 393259, 384842 393259.5, 384841 393259.5, 384841 393259.8978699712, 384842.03998898173 393262, 384842.5 393262, 384842.5 393261.5, 384844 393261.5, 384844 393261, 384844.2229081614 393261, 384843 393258.5281353805, 384843 393259))",0.5354458050761701
osgb5000005124069818,"POLYGON ((384848.5 393266, 384849 393266, 384849 393267, 384849.5 393267, 384849.5 393267.5, 384849.9759885547 393267.5, 384851 393267.01206925063, 384851 393267, 384851.02532951825 393267, 384852 393266.535579704, 384852 393266.5, 384851.5 393266.5, 384851.5 393265.5, 384851 393265.5, 384851 393264.5, 384850.69263264886 393264.5, 384848.5 393265.54476653686, 384848.5 393266))",0.5102824372975155
osgb5000005124069818,"POLYGON ((384846.5 393261, 384846.5 393261.5, 384847 393261.5, 384847 393263, 384847.5 393263, 384847.5 393263.1227823077, 384849.8561106434 393262, 384849.5 393262, 384849.5 393261, 384849 393261, 384849 393260, 384848.5 393260, 384848.5 393259.9876624811, 384846.3756530213 393261, 384846.5 393261))",0.5336786239176757
osgb5000005124069818,"POLYGON ((384846.5 393261, 384846.5 393261.5, 384847 393261.5, 384847 393262.59369604924, 384848.005152886 393262.4300445373, 384847.12107344804 393257, 384846 393257, 384846 393257.5, 384845.26327376853 393257.5, 384845.34468004724 393258, 384847 393258, 384847 393260.5, 384846.5 393260.5, 384846.5 393260, 384846 393260, 384846 393259.5, 384845.5888988834 393259.5, 384845.83311771945 393261, 384846.5 393261))",0.5140170195395012
osgb5000005124069820,"POLYGON ((384580 393229.5, 384580.5 393229.5, 384580.5 393229, 384581 393229, 384581 393228, 384582.5 393228, 384582.5 393229.42598399473, 384583.5 393229.01850400126, 384583.5 393228, 384583 393228, 384583 393227, 384582.5 393227, 384582.5 393226.83438408666, 384577.9492185314 393228.68873648986, 384578.4835321779 393230, 384580 393230, 384580 393229.5))",0.6778282085924551
osgb5000005124069820,"POLYGON ((384580.5 393229, 384580.8591883053 393229, 384581 393228.9426220516, 384581 393228, 384582.5 393228, 384582.5 393228.3314020614, 384583.3132965218 393228, 384583 393228, 384583 393227, 384582.5 393227, 384582.5 393225.7398021533, 384579.5 393226.9622421337, 384579.5 393227, 384579.40733811003 393227, 384579 393227.1659821304, 384579 393227.5, 384578.5 393227.5, 384578.5 393228, 384577.66857219103 393228, 384578.4723608792 393229.97258442396, 384580.5 393229.1463620483, 384580.5 393229))",0.9330444391773272
osgb5000005124069820,"POLYGON ((384583 393227, 384582.5 393227, 384582.5 393225.5, 384582 393225.5, 384582 393225, 384581.62933202676 393225, 384581 393225.25644021016, 384581 393225.5, 384580.4022779186 393225.5, 384580 393225.66392020363, 384580 393226.5, 384579.5 393226.5, 384579.5 393227, 384579 393227, 384579 393227.5, 384578.5 393227.5, 384578.5 393228, 384577.66857219103 393228, 384578.0898523375 393229.0338670688, 384583 393227.0330801313, 384583 393227))",0.7828533330181294
osgb5000005124069885,"POLYGON ((384703.79938193224 393060.5, 384704.5 393060.28932696016, 384704.5 393060, 384705.4621909661 393060, 384706 393059.83828298294, 384706 393059.5, 384707.125 393059.5, 384707.5 393059.3872390057, 384707.5 393059, 384707 393059, 384707 393057.03182720573, 384701.83732169046 393058.5842238443, 384702.4133878883 393060.5, 384703.79938193224 393060.5))",1.0162813799550887
osgb5000005124069885,"POLYGON ((384706.5 393055.5, 384706 393055.5, 384706 393054, 384705.5 393054, 384705.5 393053.4631663565, 384700.6986346052 393054.90782497084, 384701.39013519813 393057.20604752965, 384706.5 393055.6685660849, 384706.5 393055.5))",1.0621569828119293
osgb5000005124069885,"POLYGON ((384705 393050.5, 384704.5 393050.5, 384704.5 393049.7386620372, 384699.57585932204 393051.30507287034, 384700.3031954284 393053.5915134593, 384705 393052.097420166, 384705 393050.5))",1.0695215268717049
osgb5000005124069898,"POLYGON ((384918.5 393072.5, 384918 393072.5, 384918 393071.5, 384917.5 393071.5, 384917.5 393070.8815210751, 384913.5 393072.17983099166, 384913.5 393072.5, 384914 393072.5, 384914 393074, 384914.5 393074, 384914.5 393074.37850916944, 384918.5 393073.08019925293, 384918.5 393072.5))",0.8719368672953149
osgb5000005124069898,"POLYGON ((384919 393073.5, 384918.5 393073.5, 384918.5 393072.5, 384918 393072.5, 384918 393072.17179275793, 384914 393073.4701026745, 384914 393074, 384914.5 393074, 384914.5 393075.5, 384915 393075.5, 384915 393075.6687808523, 384919 393074.37047093577, 384919 393073.5))",0.9153396450730927
osgb5000005124069898,"POLYGON ((384919.5 393074.5, 384919 393074.5, 384919 393073.5, 384918.5 393073.5, 384918.5 393073.46206444077, 384914.5 393074.76037435734, 384914.5 393075.5, 384915 393075.5, 384915 393077, 384915.3738437893 393077, 384919.5 393075.6607426186, 384919.5 393074.5))",0.9585182137834158
osgb5000005124069905,"POLYGON ((384246.4017067656 393707.5, 384246.23640280485 393702.6117257331, 384243.83777388977 393702.6928387882, 384244.00033489696 393707.5, 384246.4017067656 393707.5))",1.0105184901314432
osgb5000005124069905,"POLYGON ((384248.2044514831 393707.5, 384248.0370883474 393702.5508329853, 384245.63845943235 393702.6319460404, 384245.8030796145 393707.5, 384248.2044514831 393707.5))",1.0232117307188284
osgb5000005124069905,"POLYGON ((384249.5 393706.5, 384249.5 393705.5, 384249 393705.5, 384249 393703, 384249.5 393703, 384249.5 393702.5013625429, 384247.4391449747 393702.5710532926, 384247.605824332 393707.5, 384250 393707.5, 384250 393707.28719806764, 384249.9733797755 393706.5, 384249.5 393706.5))",0.7863195597188042
osgb5000005124069906,"POLYGON ((384862.5 393067.5, 384862.5 393068, 384862.40216429986 393068, 384862.45474983915 393068.5, 384864 393068.5, 384864 393070, 384864.5 393070, 384864.5 393072, 384864 393072, 384864 393072.7570228643, 384864.82105222426 393072.6706719163, 384864.2772470818 393067.5, 384862.5 393067.5))",0.29606714175150955
osgb5000005124069906,"MULTIPOLYGON (((384862.5 393067.5, 384862.5 393068, 384861.9583107873 393068, 384862.01269320154 393068.5, 384863.9387406703 393068.5, 384863.8299758418 393067.5, 384862.5 393067.5)), ((384864 393070, 384864.1018879131 393070, 384864 393069.06322738284, 384864 393070)), ((384864 393072, 384864 393072.9085368137, 384864.41334464133 393072.86357945466, 384864.3194175701 393072, 384864 393072)), ((384863 393073, 384863 393073.0173016422, 384863.15907387 393073, 384863 393073)))",0.1750344547830709
osgb5000005124069906,"MULTIPOLYGON (((384862.5 393067.5, 384862.5 393068, 384861.5 393068, 384861.5 393068.21106297465, 384861.5691901409 393068.5, 384863.6681768544 393068.5, 384863.4287124216 393067.5, 384862.5 393067.5)), ((384864 393070, 384864.0273735035 393070, 384864 393069.8856886463, 384864 393070)), ((384864.5 393072, 384864 393072, 384864 393072.85361288255, 384864.67216801876 393072.69265254925, 384864.5 393071.97368139855, 384864.5 393072)), ((384863 393073, 384863 393073.0930773153, 384863.38868951955 393073, 384863 393073)))",0.17538340876145433
osgb5000005124069909,"POLYGON ((384105 393589, 384105 393588.5, 384106 393588.5, 384106 393588, 384106.22320771596 393588, 384103.5498225148 393583.70688548405, 384101.51270474173 393584.9754285167, 384104.3302215818 393589.5, 384104.5 393589.5, 384104.5 393589, 384105 393589))",1.0676200714928046
osgb5000005124069909,"POLYGON ((384105 393589, 384105 393588.5, 384106 393588.5, 384106 393588, 384106.5051864998 393588, 384103.7687303374 393583.57672949805, 384101.7279323662 393584.83926910127, 384104.5 393589.32010280236, 384104.5 393589, 384105 393589))",1.062463321322826
osgb5000005124069909,"POLYGON ((384105 393589, 384105 393588.5, 384106 393588.5, 384106 393588, 384106.7861743752 393588, 384104.63507456187 393584.5, 384104.5 393584.5, 384104.5 393584.280223603, 384103.98766019015 393583.4466084805, 384101.9431820208 393584.70314465434, 384104.5840290871 393589, 384105 393589))",1.0646267804427565
osgb5000005124069918,"MULTIPOLYGON (((384568.5 393449.5, 384568.3013989079 393449.5, 384568.5 393449.58653570124, 384568.5 393449.5)), ((384568 393449, 384569 393449, 384569 393448.5, 384569.5 393448.5, 384569.5 393447, 384570 393447, 384570 393446, 384570.5 393446, 384570.5 393445.5, 384570.97384915315 393445.5, 384571 393445.4399833055, 384571 393445, 384570 393445, 384570 393444.5, 384569 393444.5, 384569 393444.0218130277, 384566.8824148719 393448.88171146344, 384568 393449.36867259606, 384568 393449)))",0.8284575886287218
osgb5000005124069918,"POLYGON ((384568 393449, 384568.02705182415 393449, 384569.98781977064 393444.5, 384569 393444.5, 384569 393444, 384568 393444, 384568 393443.5, 384567.8056120202 393443.5, 384565.6875190164 393448.36106402054, 384567.8877273052 393449.31975244015, 384568 393449.0620844547, 384568 393449))",1.06547859772827
osgb5000005124069918,"POLYGON ((384568 393444, 384568 393443.5, 384567 393443.5, 384567 393443, 384566.6017195325 393443, 384564.49262316065 393447.8404165776, 384566.69283144944 393448.79910499725, 384568.78392728296 393444, 384568 393444))",1.0785583368539733
osgb5000005124069930,"POLYGON ((384137.5 393338, 384137.5 393338.307742098, 384142.15585557494 393336.5615450783, 384141.31305303075 393334.31439491163, 384138.5 393335.3694415598, 384138.5 393335.5, 384138.1518942394 393335.5, 384138 393335.5569685343, 384138 393336, 384136.81875269744 393336, 384136.5 393336.119549458, 384136.5 393336.5, 384137 393336.5, 384137 393338, 384137.5 393338))",1.0319044384359723
osgb5000005124069930,"POLYGON ((384137.5 393338, 384137.5 393338.3190631077, 384141 393337.006374286, 384141 393337, 384141.01699565095 393337, 384142.15957795415 393336.5714699951, 384141.31677541 393334.3243198284, 384138.5 393335.38076256955, 384138.5 393335.5, 384138.18207925616 393335.5, 384138 393335.5682895441, 384138 393336, 384136.84893771406 393336, 384136.5 393336.13087046763, 384136.5 393336.5, 384137 393336.5, 384137 393338, 384137.5 393338))",1.0332185265027674
osgb5000005124069930,"POLYGON ((384137.5 393338, 384137.5 393338.3303841174, 384141 393337.0176952956, 384141 393337, 384141.04718066734 393337, 384142.1633003333 393336.5813949116, 384141.32049778913 393334.33424474497, 384138.5 393335.39208357915, 384138.5 393335.5, 384138.2122642726 393335.5, 384138 393335.5796105537, 384138 393336, 384136.87912273064 393336, 384136.5 393336.1421914773, 384136.5 393336.5, 384137 393336.5, 384137 393338, 384137.5 393338))",1.0344464554932213
osgb5000005124069954,"POLYGON ((384324.5 393601.5, 384324.2665346698 393601.5, 384324 393601.60207624704, 384324 393602, 384323.5 393602, 384323.5 393602.5, 384323 393602.5, 384323 393603, 384322.5 393603, 384322.5 393603.5, 384320.5 393603.5, 384320.5 393603, 384320.3498349843 393603, 384320 393603.1339782262, 384320 393604, 384320.5 393604, 384320.5 393605.5, 384320.5325189596 393605.5, 384325.49485734 393603.59954600345, 384324.6365172417 393601.35830574145, 384324.5 393601.4105884996, 384324.5 393601.5))",0.8161950106285963
osgb5000005124069954,"POLYGON ((384320.5 393605.5, 384321 393605.5, 384321 393607, 384321.5 393607, 384321.5 393607.45460808906, 384326.2774494301 393605.5589112457, 384325.39236432285 393603.32835979655, 384320.5 393605.26965498744, 384320.5 393605.5))",1.073820247801635
osgb5000005124069954,"POLYGON ((384322.21556732786 393609.5, 384327.0716612271 393607.6052232607, 384326.1993443385 393605.3695758448, 384321.5 393607.2031912005, 384321.5 393608, 384322 393608, 384322 393609.5, 384322.21556732786 393609.5))",1.0745855699336373
osgb5000005124069957,"POLYGON ((384557 393432.5, 384557 393432, 384558 393432, 384558 393431.5, 384558.92180884624 393431.5, 384556.66024857346 393426.7345694253, 384554.5 393427.7597721381, 384554.5 393427.78035714285, 384554.6042372881 393428, 384555.5 393428, 384555.5 393429.5, 384556 393429.5, 384556 393430.9410714286, 384556.7398305085 393432.5, 384557 393432.5))",0.9537937101153839
osgb5000005124069957,"POLYGON ((384558 393432, 384558 393431.5, 384559 393431.5, 384559 393431, 384559.7130939764 393431, 384557.70028921054 393426.3374063532, 384555.5304133289 393427.2741245935, 384557.57053632947 393432, 384558 393432))",1.0366594454676863
osgb5000005124069957,"POLYGON ((384559 393431.5, 384559 393431, 384560 393431, 384560 393431.5, 384560.5 393431.5, 384560.5 393431.13137254905, 384560.2133470865 393426.33993955806, 384558.0290227437 393426.4706192395, 384558.32991115237 393431.5, 384559 393431.5))",0.9257194694800689
osgb5000005124069967,"POLYGON ((384491.5 393464, 384492 393464, 384492 393465.10756181454, 384496.952460631 393463.52698927274, 384496.22276421386 393461.2406071658, 384491.5 393462.74787234043, 384491.5 393464))",1.0610559030694056
osgb5000005124069967,"POLYGON ((384491.5 393464, 384492 393464, 384492 393465.3621754784, 384496.96432268625 393464.1695431048, 384496.41712142644 393461.89182225114, 384491.5 393463.07311496086, 384491.5 393464))",1.0238081986447474
osgb5000005124069967,"POLYGON ((384491.5 393464, 384492 393464, 384492 393465.6165797361, 384496.9214080185 393464.9258326972, 384496.6032428831 393462.65898193954, 384491.5 393463.375250515, 384491.5 393464))",0.9842072777393074
osgb5000005124069969,"POLYGON ((384119.5 393509.5, 384119.5 393508.5, 384119 393508.5, 384119 393507.5, 384118.5548280568 393507.5, 384116.5 393508.49534852005, 384116.5 393508.5, 384116.4903973419 393508.5, 384115.5 393508.97974356066, 384115.5 393509, 384115.45818198443 393509, 384115 393509.22194108093, 384115 393509.5, 384114.5 393509.5, 384114.5 393510, 384114.31492619787 393510, 384115.1861236112 393511.79852669884, 384119.93127272726 393509.5, 384119.5 393509.5))",1.0433051707827918
osgb5000005124069969,"POLYGON ((384119.5 393509.5, 384119.5 393508.5, 384119 393508.5, 384119 393507.5, 384118.5 393507.5, 384118.5 393507.41602013435, 384116.5 393508.3848102156, 384116.5 393508.5, 384116.26219867106 393508.5, 384115.5 393508.8692052562, 384115.5 393509, 384115.2299833136 393509, 384115 393509.11140277656, 384115 393509.5, 384114.5 393509.5, 384114.5 393510, 384114.31492619787 393510, 384115.1427552859 393511.70899579604, 384119.7030740563 393509.5, 384119.5 393509.5))",1.0296244563519161
osgb5000005124069969,"POLYGON ((384119.5 393508.5, 384119 393508.5, 384119 393507.5, 384118.5 393507.5, 384118.5 393507.30548182986, 384116.5 393508.2742719111, 384116.5 393508.5, 384116.0340000001 393508.5, 384115.5 393508.75866695173, 384115.5 393509, 384115.00178464263 393509, 384115 393509.00086447207, 384115 393509.5, 384114.5 393509.5, 384114.5 393510, 384114.31492619787 393510, 384115.0993869606 393511.6194648933, 384119.5 393509.48782976135, 384119.5 393508.5))",1.0132614923671392
osgb5000005124069971,"POLYGON ((384546 393512, 384545.79376506025 393512, 384546 393512.5697150431, 384546 393512))",0.005099615780838917
osgb5000005124069971,"POLYGON ((384548.5 393516, 384548.5 393515.5, 384549.6115365401 393515.5, 384549.43053821276 393515, 384548.5 393515, 384548.5 393514, 384548 393514, 384548 393515, 384547 393515, 384547 393514.5, 384546.6987566969 393514.5, 384547.24175167887 393516, 384548.5 393516))",0.221800122082843
osgb5000005124069971,"POLYGON ((384546 393512, 384545.90803045226 393512, 384546 393512.25356955297, 384546 393512))",0.0010121821660441887
osgb5000005124069971,"POLYGON ((384548.5 393516, 384548.5 393515.5, 384549.7287540846 393515.5, 384549.5474043392 393515, 384548.5 393515, 384548.5 393514, 384548 393514, 384548 393515, 384547 393515, 384547 393514.5, 384546.81477917935 393514.5, 384547.3588284156 393516, 384548.5 393516))",0.21170433244100828
osgb5000005124069971,"MULTIPOLYGON (((384548.5 393516, 384548.5 393515.5, 384549.84615618025 393515.5, 384549.6642857143 393515, 384548.5 393515, 384548.5 393514, 384548 393514, 384548 393515, 384547.11228441435 393515, 384547.4760253463 393516, 384548.5 393516)), ((384547 393514.5, 384546.9304139484 393514.5, 384547 393514.69130662933, 384547 393514.5)))",0.20313469876639936
osgb5000005124069977,"POLYGON ((384906.5 393232, 384906.5 393231.5, 384907.5 393231.5, 384907.5 393231, 384908 393231, 384908 393230.8245523091, 384907.1338478747 393229, 384906.5 393229, 384906.5 393229.5, 384905.5 393229.5, 384905.5 393230, 384904.95186534204 393230, 384905.90130605793 393232, 384906.5 393232))",0.4649877317625488
osgb5000005124069977,"POLYGON ((384904.5 393233, 384904.5 393232.5, 384905.5 393232.5, 384905.5 393232, 384906.27464183694 393232, 384905.32520112104 393230, 384904.5 393230, 384904.5 393230.5, 384903.5 393230.5, 384903.5 393231, 384903.1432185883 393231, 384904.0926593042 393233, 384904.5 393233))",0.4656219674870954
osgb5000005124069977,"POLYGON ((384904.5 393232.5, 384905.5 393232.5, 384905.5 393232, 384906.5 393232, 384906.5 393231.5, 384907.5 393231.5, 384907.5 393231.28051133454, 384902.5 393231.07513258874, 384902.5 393232, 384903 393232, 384903 393232.8794621254, 384904.5 393232.9410757492, 384904.5 393232.5))",0.4753727081379111
osgb5000005124069981,"POLYGON ((384498 393283.5, 384498.7479355961 393283.5, 384496.84997205384 393278.6075137396, 384494.6139689642 393279.47493617446, 384496.36939671816 393284, 384498 393284, 384498 393283.5))",1.0706613934618499
osgb5000005124069981,"POLYGON ((384498 393283.5, 384499 393283.5, 384499 393283, 384500 393283, 384500 393282.9246382069, 384497.949473256 393278.10975784936, 384495.74272643554 393279.04955137207, 384497.85098802304 393284, 384498 393284, 384498 393283.5))",1.0750423784223253
osgb5000005124069981,"POLYGON ((384499 393283, 384500 393283, 384500 393282.5, 384501.3030095873 393282.5, 384501.08762120234 393282, 384501 393282, 384501 393281.7965971973, 384500.8722328174 393281.5, 384500.5 393281.5, 384500.5 393281, 384500 393281, 384500 393280, 384499 393280, 384499 393277.672875359, 384496.98463578377 393278.54104744626, 384499 393283.21948963957, 384499 393283))",0.860931768612015
osgb5000005124069982,"POLYGON ((384120.5 393515, 384120.5421568628 393515, 384121.5 393512.55750000005, 384121.5 393512.5, 384121.52254901966 393512.5, 384122.30686274514 393510.5, 384121.5 393510.5, 384121.5 393510, 384120 393510, 384120 393509.8087339562, 384118.1632441853 393514.4924612836, 384120.3975798617 393515.36867135274, 384120.5 393515.10750000004, 384120.5 393515))",1.0644573644931743
osgb5000005124069982,"POLYGON ((384121.5 393510.5, 384121.5 393510, 384120 393510, 384120 393509.5, 384119.82318878535 393509.5, 384117.9050653767 393514.391214692, 384120.1394010531 393515.26742476114, 384122.0089793908 393510.5, 384121.5 393510.5))",1.0662889300417742
osgb5000005124069982,"POLYGON ((384121.5 393510.5, 384121.5 393510, 384120 393510, 384120 393509.5, 384119.60199846566 393509.5, 384117.47848910536 393514.05676999764, 384119.60613148817 393515.04827681446, 384121.72568292345 393510.5, 384121.5 393510.5))",1.0308865368399676
osgb5000005124069987,"POLYGON ((384198.5 393287.5, 384198 393287.5, 384198 393287, 384198.4229422203 393287, 384197.74432251684 393285.33671641315, 384193 393287.2724, 384193 393288, 384193.5 393288, 384193.5 393289, 384194 393289, 384194 393289.4564711101, 384198.5 393287.62047111016, 384198.5 393287.5))",1.0448688075093042
osgb5000005124069987,"POLYGON ((384199.5 393290, 384199 393290, 384199 393289, 384198.5 393289, 384198.5 393288.56581449456, 384194 393290.4018144944, 384194 393290.5, 384194.5 393290.5, 384194.5 393291.5, 384195 393291.5, 384195 393292.5858856045, 384199.5 393290.74988560466, 384199.5 393290))",0.9833611107145165
osgb5000005124069987,"POLYGON ((384196.52459635015 393295.5, 384197.5 393295.10822727287, 384197.5 393295, 384197.76945540024 393295, 384198 393294.90740132396, 384198 393294.5, 384198.5 393294.5, 384198.5 393294, 384199 393294, 384199 393293.5, 384200 393293.5, 384200 393293, 384200.5 393293, 384200.5 393292.5, 384200 393292.5, 384200 393291.5180522683, 384195.5 393293.32548580854, 384195.5 393294, 384196 393294, 384196 393295, 384196.5 393295, 384196.5 393295.5, 384196.52459635015 393295.5))",0.8159980026698576
osgb5000005124069990,"POLYGON ((384563.5 393447, 384564 393447, 384564 393446, 384564.5 393446, 384564.5 393445, 384564.8438723935 393445, 384565 393444.14446149446, 384565 393443.5, 384565.11760806787 393443.5, 384565.3000985175 393442.5, 384564.5 393442.5, 384564.5 393442, 384563.10596717877 393442, 384562.15055703366 393447.23539805604, 384563.5 393447.4816585097, 384563.5 393447))",0.922058923277739
osgb5000005124069990,"POLYGON ((384563.5 393447, 384564 393447, 384564 393446, 384564.5 393446, 384564.5 393445.4985780347, 384563.1601190506 393442, 384563 393442, 384563 393442.5, 384561.5 393442.5, 384561.5 393443, 384560.9731104653 393443, 384562.78812457324 393447.7392035042, 384563.5 393447.4665703621, 384563.5 393447))",0.9534465000748451
osgb5000005124069990,"POLYGON ((384560 393443, 384560 393443.5, 384558.9390661938 393443.5, 384559.1305555555 393444, 384561 393444, 384561 393444.5, 384560.5 393444.5, 384560.5 393445.5, 384561 393445.5, 384561 393446.5, 384560.088002364 393446.5, 384560.8472624352 393448.48251240817, 384563.08851863927 393447.62415896833, 384561.31756414083 393443, 384560 393443))",0.8187384324039892
osgb5000005124069996,"POLYGON ((384575.5 393217.5, 384576 393217.5, 384576 393217, 384575.5 393217, 384575.5 393217.5))",0.021701388888888888
osgb5000005124069996,"POLYGON ((384575.5 393218, 384574 393218, 384574 393218.9931558958, 384574.00278393243 393219, 384575 393219, 384575 393219.5, 384575.0902778267 393219.5, 384576 393219.1299581425, 384576 393219, 384576.319493056 393219, 384577 393218.7231945522, 384577 393218.5, 384577.5 393218.5, 384577.5 393218, 384578.77792351454 393218, 384579 393217.9096673714, 384579 393217, 384578.5 393217, 384578.5 393216, 384578 393216, 384578 393215.7254793756, 384577.5 393215.9288611708, 384577.5 393216, 384577.3251101354 393216, 384577 393216.132242966, 384577 393216.5, 384576.5 393216.5, 384576.5 393217.5, 384576 393217.5, 384576 393218.5, 384575.5 393218.5, 384575.5 393218))",0.6764215746472936
osgb5000005124069996,"POLYGON ((384575.5 393217.5, 384576 393217.5, 384576 393217, 384575.5 393217, 384575.5 393217.5))",0.021701388888888888
osgb5000005124069996,"POLYGON ((384575.5 393218, 384574 393218, 384574 393218.9931558958, 384574.0027839324 393219, 384575 393219, 384575 393219.375376753, 384577 393218.56184957223, 384577 393218.5, 384577.1520528723 393218.5, 384577.5 393218.3584677771, 384577.5 393218, 384578.38126810157 393218, 384579 393217.74832239153, 384579 393217, 384578.5 393217, 384578.5 393216, 384578 393216, 384578 393215.5641343956, 384577.5 393215.76751619077, 384577.5 393216, 384577 393216, 384577 393216.5, 384576.5 393216.5, 384576.5 393217.5, 384576 393217.5, 384576 393218.5, 384575.5 393218.5, 384575.5 393218))",0.651199722603778
osgb5000005124069996,"POLYGON ((384575.5 393217.5, 384576 393217.5, 384576 393217, 384575.5 393217, 384575.5 393217.5))",0.021701388888888888
osgb5000005124069996,"POLYGON ((384575.5 393218, 384574 393218, 384574 393218.9931558958, 384574.0027839324 393219, 384575 393219, 384575 393219.214031773, 384577.5 393218.1971227971, 384577.5 393218, 384577.9846126884 393218, 384579 393217.5869774115, 384579 393217, 384578.5 393217, 384578.5 393216, 384578 393216, 384578 393215.5, 384577.7610145386 393215.5, 384577.5 393215.6061712109, 384577.5 393216, 384577 393216, 384577 393216.5, 384576.5 393216.5, 384576.5 393217.5, 384576 393217.5, 384576 393218.5, 384575.5 393218.5, 384575.5 393218))",0.611144845758376
osgb5000005124070018,"MULTIPOLYGON (((384100.5 393213.5, 384101 393213.5, 384101 393214.92327702086, 384105.855648832 393213.9515340302, 384105.40667289903 393211.70807101025, 384100.5 393212.6900252582, 384100.5 393213.5)), ((384100.5 393215, 384100.5 393215.0233401663, 384100.6166271869 393215, 384100.5 393215)))",0.9754618832944146
osgb5000005124070018,"POLYGON ((384100.5 393213.5, 384101 393213.5, 384101 393215, 384100.5 393215, 384100.5 393215.3912835538, 384105.78287032514 393215.14713916654, 384105.67880217906 393212.8952810469, 384100.5 393213.134615993, 384100.5 393213.5))",0.959571049110797
osgb5000005124070018,"POLYGON ((384101 393215, 384100.5 393215, 384100.5 393215.80915675237, 384105.59998071054 393216.35258149455, 384105.84082035144 393214.09232827526, 384101 393213.576518177, 384101 393215))",0.972945781506884
osgb5000005124070019,"POLYGON ((384130.5 393334.5, 384130.5 393334.9605769231, 384130.51042682846 393335, 384132 393335, 384132 393334.5, 384132.7419153288 393334.5, 384131.481864446 393329.73583964026, 384129.2726718532 393330.32013883814, 384130.37818412593 393334.5, 384130.5 393334.5))",0.9826758546896557
osgb5000005124070019,"POLYGON ((384132 393335, 384132 393334.5, 384133 393334.5, 384133 393335, 384133.5228702808 393335, 384133.71788384626 393329.8966395481, 384131.4941495904 393329.811664491, 384131.29588889214 393335, 384132 393335))",0.9513635139891344
osgb5000005124070019,"MULTIPOLYGON (((384132 393335, 384132 393334.6169735289, 384131.8709285795 393335, 384132 393335)), ((384133 393334.5, 384133 393335, 384134 393335, 384134 393335.5, 384134.19488087425 393335.5, 384135.89280492935 393330.46131787787, 384133.6545290104 393329.7070685657, 384132.0394174833 393334.5, 384133 393334.5)))",1.0324850175784797
osgb5000005124070022,"POLYGON ((384974 393206.5, 384974.5 393206.5, 384974.5 393206, 384975 393206, 384975 393205.6840909091, 384972.95444444445 393201.5, 384972.5 393201.5, 384972.5 393202, 384971.5 393202, 384971.5 393202.5, 384970.77187097893 393202.5, 384972.48298209003 393206, 384972.5 393206, 384972.5 393206.03480936127, 384972.97187097894 393207, 384973 393207, 384973 393207.05753663403, 384973.10208616743 393207.2663492492, 384974 393206.8273691533, 384974 393206.5))",1.050824380276212
osgb5000005124070022,"POLYGON ((384974 393206.5, 384974.5 393206.5, 384974.5 393206, 384975 393206, 384975 393205.80304986495, 384972.89628673275 393201.5, 384972.5 393201.5, 384972.5 393202, 384971.5 393202, 384971.5 393202.5, 384970.7137132673 393202.5, 384972.42482437834 393206, 384972.5 393206, 384972.5 393206.1537683171, 384972.9137132672 393207, 384973 393207, 384973 393207.17649558984, 384973.0551474005 393207.28929709084, 384974 393206.8273691533, 384974 393206.5))",1.0524547541234264
osgb5000005124070022,"POLYGON ((384974 393206.5, 384974.5 393206.5, 384974.5 393206, 384975 393206, 384975 393205.92200882046, 384972.8381290211 393201.5, 384972.5 393201.5, 384972.5 393202, 384971.5 393202, 384971.5 393202.5, 384970.6555555556 393202.5, 384972.3666666667 393206, 384972.5 393206, 384972.5 393206.2727272727, 384972.85555555555 393207, 384973 393207, 384973 393207.2954545454, 384973.00820863363 393207.3122449324, 384974 393206.82736915327, 384974 393206.5))",1.052399316544916
osgb5000005124070024,"POLYGON ((384109 393586.5, 384109 393586, 384110 393586, 384110 393585.84964737465, 384107.28366267163 393581.4163229788, 384107 393581.5901256232, 384107 393582, 384106.33104550204 393582, 384105.5 393582.5091889781, 384105.5 393583, 384106 393583, 384106 393583.9149917685, 384106.0520853003 393584, 384106.5 393584, 384106.5 393584.73103997234, 384106.97114865517 393585.5, 384107 393585.5, 384107 393585.5470881762, 384107.89021201007 393587, 384108.5 393587, 384108.5 393586.5, 384109 393586.5))",1.012459866852602
osgb5000005124070024,"POLYGON ((384109 393586, 384110 393586, 384110 393585.5, 384111 393585.5, 384111 393585.0296997254, 384110.07545886264 393583.5, 384110 393583.5, 384110 393583.3751495236, 384109.77326192753 393583, 384109.5 393583, 384109.5 393582.5478744227, 384109.47106499237 393582.5, 384109 393582.5, 384109 393581.72059932176, 384108.4064075226 393580.73847076856, 384107 393581.5884948543, 384107 393582, 384106.3645739402 393582, 384109 393586.36044471903, 384109 393586))",1.0311877573936552
